customer_id;first_name;last_name;gender;past_3_years_bike_related_purchases;DOB;Age;Age Group;job_title;job_industry_category;wealth_segment;deceased_indicator;owns_car;tenure
1183;Joe;Shalliker;Male;50;1958/11/14;56;Middle Age;Media Manager II;;Affluent Customer;N;No;6
1184;Auberta;Teodori;Female;89;1968/10/07;24;Young Adult;Social Worker;Health;Mass Customer;N;No;13
1185;Xena;Rossbrooke;Female;17;2000/07/23;47;Middle Age;VP Product Management;;Mass Customer;N;Yes;2
1186;Brantley;Cecchi;Male;70;1977/05/28;26;Young Adult;Help Desk Operator;Manufacturing;Affluent Customer;N;Yes;20
1187;Antonino;Hogben;Male;65;1998/10/21;40;Middle Age;;Financial Services;Mass Customer;N;No;1
1188;Sally;Cominoli;Female;14;1984/02/23;36;Young Adult;Statistician IV;;Affluent Customer;N;Yes;4
1189;Mart;Bazoche;Male;22;1988/08/29;56;Middle Age;Geologist I;Health;High Net Worth;N;Yes;8
1190;Sib;Gilby;Female;67;1968/09/07;28;Young Adult;Assistant Professor;Financial Services;Affluent Customer;N;Yes;10
1191;Merrielle;Vegas;Female;20;1996/05/22;54;Middle Age;Director of Sales;;Mass Customer;N;Yes;1
1192;Hollyanne;McCarter;Female;31;1969/12/12;38;Young Adult;VP Quality Control;Manufacturing;Mass Customer;N;No;16
1193;Quintus;Whear;Male;58;1986/01/21;32;Young Adult;Safety Technician I;Retail;High Net Worth;N;No;5
1194;Audry;Scurrey;Female;69;1992/03/25;46;Middle Age;Junior Executive;Telecommunications;Affluent Customer;N;No;3
1195;Ally;Folliott;Female;0;1978/03/22;26;Young Adult;VP Marketing;Telecommunications;Mass Customer;N;No;18
1196;Phillie;Bradforth;Female;23;1998/03/19;27;Young Adult;Research Nurse;Health;Mass Customer;N;No;2
1197;Isobel;Lampett;Female;44;1997/10/16;51;Middle Age;Professor;Financial Services;High Net Worth;N;Yes;5
1198;Alina;Rickson;Female;73;1973/09/30;66;Older Adult;Sales Representative;Retail;High Net Worth;N;No;7
1199;Ludovico;Bertot;Male;7;1958/06/14;50;Middle Age;VP Accounting;Financial Services;Affluent Customer;N;Yes;5
1200;Hedda;Lathom;Female;38;1974/04/30;68;Older Adult;Librarian;Entertainment;High Net Worth;N;No;18
1201;Stephani;Mellhuish;Female;42;1955/11/28;32;Young Adult;;Manufacturing;Mass Customer;N;No;10
1202;Rollie;;Male;90;1992/02/26;36;Young Adult;Sales Representative;Retail;Mass Customer;N;Yes;8
1203;Claresta;Carnier;Female;38;1988/05/06;53;Middle Age;Technical Writer;Health;Affluent Customer;N;No;22
1204;Trudy;Huffy;Female;12;1971/03/24;46;Middle Age;Senior Developer;Manufacturing;Affluent Customer;N;Yes;16
1205;Barton;Baudts;Male;38;1978/06/05;46;Middle Age;Business Systems Development Analyst;Manufacturing;Affluent Customer;N;No;13
1206;Lucina;Metcalf;Female;13;1978/05/07;27;Young Adult;Paralegal;Financial Services;Mass Customer;N;No;13
1207;Mabel;Marousek;Female;30;1997/09/25;40;Middle Age;Engineer IV;Health;Mass Customer;N;No;1
1208;Lira;Durn;Female;23;1983/12/26;47;Middle Age;Budget/Accounting Analyst IV;Financial Services;Mass Customer;N;No;15
1209;Jacky;Jerosch;Male;40;1977/09/06;124;Elderly Adult;Senior Developer;Property;High Net Worth;N;Yes;11
1210;Shandie;Sprigg;;81;;46;Middle Age;Programmer II;IT;Mass Customer;N;No;
1211;Gunar;Petasch;Male;45;1978/07/23;56;Middle Age;VP Sales;Financial Services;Affluent Customer;N;Yes;14
1212;Cindy;Freeborn;Female;28;1968/10/24;51;Middle Age;Legal Assistant;Property;Affluent Customer;N;No;13
1213;Matthieu;Schruur;Male;80;1973/10/21;35;Young Adult;Accounting Assistant II;;High Net Worth;N;No;15
1214;Martino;Shalcros;Male;0;1989/05/01;57;Middle Age;Internal Auditor;Property;High Net Worth;N;No;15
1215;Dyann;Turbard;Female;79;1967/02/26;65;Older Adult;VP Quality Control;Manufacturing;Mass Customer;N;No;11
1216;Frank;Vallerine;Female;15;1959/06/25;56;Middle Age;Software Test Engineer I;Telecommunications;Affluent Customer;N;Yes;10
1217;Dulcinea;Janssen;Female;67;1968/08/19;42;Middle Age;Structural Engineer;Manufacturing;High Net Worth;N;No;16
1218;Marlie;Lister;Female;12;1982/01/09;52;Middle Age;;;Mass Customer;N;Yes;7
1219;Kaine;Parkeson;Male;93;1971/11/04;37;Young Adult;;Financial Services;Mass Customer;N;No;14
1220;Paulie;Akerman;Male;12;1987/06/08;29;Young Adult;Editor;;High Net Worth;N;No;14
1221;Byrom;Draisey;Male;75;1995/09/25;53;Middle Age;VP Product Management;Health;High Net Worth;N;Yes;14
1222;Barbey;Ville;Female;83;1970/11/01;59;Older Adult;Account Executive;Property;Mass Customer;N;No;19
1223;Kristyn;;Female;19;1965/01/05;47;Middle Age;Senior Sales Associate;Manufacturing;Mass Customer;N;Yes;16
1224;Aundrea;Reisenberg;Female;9;1977/04/04;36;Young Adult;Junior Executive;Manufacturing;Mass Customer;N;No;16
1225;Arte;Witchell;Male;5;1988/01/22;43;Middle Age;Clinical Specialist;Health;Mass Customer;N;Yes;10
1226;Constantia;Sirr;Female;32;1981/03/16;35;Young Adult;Director of Sales;Health;Mass Customer;N;Yes;13
1227;Carlina;Pencot;Female;63;1989/09/30;62;Older Adult;Software Engineer I;IT;Affluent Customer;N;Yes;12
1228;Marti;Bisterfeld;Female;43;1962/04/27;24;Young Adult;Senior Cost Accountant;Financial Services;Affluent Customer;N;No;6
1229;Sebastian;Trass;Male;38;2000/01/08;39;Young Adult;GIS Technical Architect;Manufacturing;Affluent Customer;N;Yes;1
1230;Eben;Powley;Male;61;1985/07/24;51;Middle Age;;Financial Services;Mass Customer;N;Yes;10
1231;Aloisia;Shawel;Female;94;1973/07/28;65;Older Adult;Social Worker;Health;Affluent Customer;N;No;18
1232;Stillmann;Wilfling;Male;83;1959/09/12;46;Middle Age;Help Desk Operator;Property;Affluent Customer;N;No;20
1233;Keeley;Hawsby;Female;17;1978/07/07;59;Older Adult;;Retail;Affluent Customer;N;Yes;16
1234;Rancell;Yven;Male;87;1965/04/19;55;Middle Age;Geologist I;;Mass Customer;N;No;17
1235;Sharon;Cranage;Female;24;1969/02/28;50;Middle Age;Dental Hygienist;Health;Mass Customer;N;No;9
1236;Bryanty;Megarrell;Male;75;1974/05/21;54;Middle Age;Web Designer IV;Financial Services;High Net Worth;N;Yes;18
1237;Junia;Humerstone;Female;6;1969/12/31;46;Middle Age;Research Nurse;Health;High Net Worth;N;No;16
1238;Steward;Beedham;Male;24;1978/06/01;46;Middle Age;Graphic Designer;;Affluent Customer;N;Yes;6
1239;Carroll;Cobbin;Male;9;1978/02/28;59;Middle Age;;;Mass Customer;N;Yes;17
1240;Pen;Earey;Female;64;1965/05/13;38;Young Adult;Sales Associate;Manufacturing;Mass Customer;N;Yes;19
1241;Lolly;Junkison;Female;23;1986/03/22;51;Middle Age;Pharmacist;Health;Affluent Customer;N;Yes;11
1242;Bartholomeo;Meeke;Male;36;1973/02/04;71;Older Adult;Human Resources Assistant III;Property;High Net Worth;N;Yes;18
1243;Robbert;Blakey;Male;73;1953/08/09;124;Elderly Adult;Research Assistant II;Retail;Mass Customer;N;No;8
1244;Glenn;Tinham;;80;;30;Young Adult;Financial Analyst;Financial Services;Mass Customer;N;Yes;
1245;Erin;Shawell;Male;34;1994/05/31;31;Young Adult;Product Engineer;Manufacturing;Affluent Customer;N;No;1
1246;Ibrahim;Wibrew;Male;94;1993/08/10;64;Older Adult;;;High Net Worth;N;No;6
1247;Hildagarde;Eyrl;Female;15;1960/10/05;60;Older Adult;Geologist I;Entertainment;Affluent Customer;N;No;11
1248;Genia;Bartel;Female;31;1963/12/18;57;Middle Age;General Manager;;Affluent Customer;N;Yes;7
1249;Tabb;McKeowon;Male;11;1967/10/31;22;Young Adult;;Telecommunications;Mass Customer;N;No;16
1250;Jacklyn;Kewley;Female;42;2001/11/02;27;Young Adult;Help Desk Technician;Manufacturing;Mass Customer;N;No;1
1251;Codie;Arnecke;Male;63;1997/10/01;59;Older Adult;Desktop Support Technician;Property;Mass Customer;N;No;2
1252;Les;Ellwood;Male;46;1965/01/16;28;Young Adult;Recruiting Manager;Manufacturing;Mass Customer;N;Yes;14
1253;Mahalia;;Female;81;1996/08/19;65;Older Adult;Research Assistant I;Manufacturing;Mass Customer;N;No;5
1254;Quillan;McDuffie;Male;60;1958/12/18;42;Middle Age;Graphic Designer;Retail;Mass Customer;N;Yes;5
1255;Erhart;Glazebrook;Male;5;1982/05/20;38;Young Adult;;Health;Affluent Customer;N;No;11
1256;Granny;Lukes;Male;8;1986/05/11;52;Middle Age;Food Chemist;Health;High Net Worth;N;No;9
1257;Prentiss;MacVicar;Male;40;1972/06/19;46;Middle Age;Assistant Professor;Property;Affluent Customer;N;Yes;9
1258;Nefen;Ferriere;Male;89;1978/04/21;50;Middle Age;Geological Engineer;Manufacturing;Mass Customer;N;No;6
1259;Emmi;Dymock;Female;23;1973/11/24;35;Young Adult;Assistant Professor;Financial Services;Mass Customer;N;No;9
1260;Fremont;Spawton;Male;92;1989/10/01;53;Middle Age;Tax Accountant;Property;Mass Customer;N;No;9
1261;Candice;Lohde;Female;61;1971/02/16;56;Middle Age;Legal Assistant;Manufacturing;Mass Customer;N;No;4
1262;Aindrea;MacConchie;Female;90;1967/12/07;51;Middle Age;Technical Writer;;High Net Worth;N;Yes;19
1263;Elliot;Posselow;Male;41;1973/06/16;30;Young Adult;Nurse;Manufacturing;Affluent Customer;N;No;8
1264;Michail;Heart;Male;48;1994/02/28;37;Young Adult;;Health;Mass Customer;N;Yes;7
1265;Kipper;Monck;Male;72;1987/07/22;46;Middle Age;Biostatistician I;Property;Mass Customer;N;Yes;2
1266;Harry;;Male;68;1978/05/02;45;Middle Age;Human Resources Manager;Health;Mass Customer;N;Yes;10
1267;Leopold;Dainton;Male;39;1979/06/03;34;Young Adult;Safety Technician IV;Entertainment;Affluent Customer;N;Yes;19
1268;Baudoin;McCartney;Male;20;1989/12/06;34;Young Adult;;Financial Services;High Net Worth;N;Yes;2
1269;Ravid;Kilgallon;Male;56;1990/08/25;41;Middle Age;Account Coordinator;Property;High Net Worth;N;Yes;7
1270;Cullen;Langshaw;Male;72;1983/02/27;30;Young Adult;Paralegal;Financial Services;Affluent Customer;N;No;10
1271;Jo-anne;Pringer;Female;71;1994/07/11;39;Middle Age;Accounting Assistant II;Telecommunications;Mass Customer;N;Yes;6
1272;Nettie;Bulfit;Female;2;1985/04/04;50;Middle Age;;Manufacturing;Affluent Customer;N;No;17
1273;Hieronymus;Whinray;Male;48;1974/07/31;46;Middle Age;General Manager;Financial Services;Affluent Customer;N;Yes;14
1274;Emmerich;Tinkler;Male;12;1977/11/16;58;Middle Age;Mechanical Systems Engineer;Manufacturing;Mass Customer;N;No;20
1275;Francisca;Whittek;Female;70;1966/01/10;60;Older Adult;General Manager;Health;Mass Customer;N;Yes;8
1276;Farrel;Waiting;Male;24;1964/06/07;51;Middle Age;Dental Hygienist;Health;Affluent Customer;N;No;4
1277;Elias;Gerrie;Male;26;1972/12/26;25;Young Adult;Help Desk Technician;;Mass Customer;N;Yes;9
1278;Betsy;Schruurs;Female;14;1998/11/15;62;Older Adult;Pharmacist;Health;Affluent Customer;N;No;2
1279;Burr;Lygoe;Male;30;1962/08/12;46;Middle Age;Staff Accountant I;Financial Services;Mass Customer;N;No;20
1280;Horacio;Peyntue;Male;71;1978/01/24;56;Middle Age;Marketing Assistant;Manufacturing;High Net Worth;N;Yes;15
1281;Leighton;Zisneros;Male;29;1968/07/07;43;Middle Age;Administrative Assistant III;Manufacturing;Affluent Customer;N;Yes;16
1282;Garald;Pidler;Male;99;1980/11/15;30;Young Adult;Programmer Analyst III;Entertainment;Affluent Customer;N;Yes;14
1283;Tory;Minnette;Female;43;1994/08/23;48;Middle Age;Clinical Specialist;Health;Mass Customer;N;No;1
1284;Alexis;Aronov;Male;30;1976/01/28;51;Middle Age;Junior Executive;Entertainment;Affluent Customer;N;No;11
1285;Tomkin;Fudge;Male;44;1973/05/23;49;Middle Age;Office Assistant III;Manufacturing;Mass Customer;N;Yes;12
1286;Mina;Clawley;Female;83;1975/06/28;64;Older Adult;Senior Quality Engineer;Manufacturing;High Net Worth;N;Yes;16
1287;Nicko;Saddleton;Male;72;1960/10/23;45;Middle Age;Systems Administrator I;Financial Services;Mass Customer;N;Yes;20
1288;Abra;Cuardall;Female;51;1979/10/07;51;Middle Age;Desktop Support Technician;Financial Services;Affluent Customer;N;Yes;18
1289;Shelley;Stroyan;Male;35;1973/07/16;57;Middle Age;;;Mass Customer;N;Yes;8
1290;Vassily;Ramalho;Male;49;1967/08/08;44;Middle Age;VP Marketing;Financial Services;High Net Worth;N;Yes;6
1291;Warner;Zuker;Male;0;1980/08/16;63;Older Adult;Quality Engineer;Health;Mass Customer;N;No;12
1292;Alice;Backson;Female;56;1961/06/02;44;Middle Age;;;Affluent Customer;N;No;20
1293;Vidovic;Fretson;Male;89;1980/10/07;50;Middle Age;Quality Engineer;IT;Mass Customer;N;No;8
1294;Cari;Worling;Female;31;1974/09/28;27;Young Adult;;Manufacturing;Mass Customer;N;Yes;15
1295;Irving;Murton;Male;66;1997/01/25;35;Young Adult;Nurse;Argiculture;Mass Customer;N;Yes;5
1296;Essy;Vondrak;Female;61;1989/03/11;43;Middle Age;Paralegal;Financial Services;Affluent Customer;N;Yes;9
1297;Shay;Gimbart;Male;91;1981/02/12;50;Middle Age;Social Worker;Health;Mass Customer;N;No;3
1298;Guglielmo;Yele;Male;35;1974/04/06;47;Middle Age;Research Nurse;Health;Mass Customer;N;No;16
1299;Maddy;Aiskovitch;Female;72;1977/01/17;33;Young Adult;Media Manager IV;;Affluent Customer;N;No;12
1300;Sisely;Strelitzer;Female;0;1991/03/10;32;Young Adult;Physical Therapy Assistant;Financial Services;Affluent Customer;N;Yes;9
1301;Trix;;Female;17;1991/11/25;26;Young Adult;Structural Analysis Engineer;Health;Mass Customer;N;No;9
1302;Ericka;Eggers;Female;29;1998/05/03;52;Middle Age;Biostatistician I;Financial Services;Affluent Customer;N;Yes;2
1303;Nollie;Guilliatt;Male;64;1972/04/27;46;Middle Age;;Argiculture;Mass Customer;N;No;15
1304;Emmy;Lumbly;Male;23;1977/11/16;54;Middle Age;Administrative Assistant III;;High Net Worth;N;No;11
1305;Averil;Gentiry;Male;97;1970/03/01;68;Older Adult;Executive Secretary;Financial Services;High Net Worth;N;Yes;6
1306;Doyle;Oleksinski;Male;13;1956/04/12;54;Middle Age;Occupational Therapist;Health;Affluent Customer;N;Yes;13
1307;Emlyn;Musgrave;Female;73;1970/09/06;48;Middle Age;Dental Hygienist;Health;High Net Worth;N;Yes;10
1308;Andrey;Conre;Male;34;1976/08/27;47;Middle Age;Analog Circuit Design manager;;Affluent Customer;N;Yes;18
1309;Adlai;Fabry;Male;95;1977/03/22;37;Young Adult;VP Marketing;;Mass Customer;N;No;13
1310;Keane;Leebeter;Male;38;1986/12/20;40;Middle Age;Geological Engineer;Manufacturing;High Net Worth;N;Yes;13
1311;Sharona;Cunah;Female;89;1984/10/06;30;Young Adult;VP Accounting;Financial Services;Mass Customer;N;Yes;13
1312;Magda;Baugh;Female;96;1994/07/16;38;Young Adult;Food Chemist;Health;Affluent Customer;N;No;8
1313;Hughie;Laboune;Male;59;1986/02/09;54;Middle Age;Analyst Programmer;Property;Mass Customer;N;No;22
1314;De;Eilhart;Female;25;1970/02/23;51;Middle Age;Clinical Specialist;Health;Mass Customer;N;Yes;6
1315;Ebba;Comport;Female;46;1973/06/24;34;Young Adult;;IT;Mass Customer;N;Yes;12
1316;Steven;Castellaccio;Male;79;1990/03/06;51;Middle Age;Recruiter;Retail;High Net Worth;N;Yes;18
1317;Barrett;Lindley;Male;2;1973/01/18;58;Middle Age;General Manager;Retail;Mass Customer;N;Yes;5
1318;Barbe;Assender;Female;10;1966/08/17;69;Older Adult;Senior Developer;Financial Services;Mass Customer;N;Yes;4
1319;Trevor;St. Paul;Male;20;1955/07/18;40;Middle Age;;Entertainment;Mass Customer;N;Yes;12
1320;Fae;;Female;4;1983/10/29;30;Young Adult;;Manufacturing;High Net Worth;N;Yes;7
1321;Bree;Domenge;Female;29;1994/07/05;23;Young Adult;Editor;Argiculture;Affluent Customer;N;No;8
1322;Kathye;Christie;Female;37;2001/10/16;36;Young Adult;Data Coordiator;Financial Services;Mass Customer;N;Yes;1
1323;Kristofor;Mockes;Male;27;1988/04/04;46;Middle Age;Account Executive;;High Net Worth;N;Yes;9
1324;Randie;Arnowitz;Female;88;1978/02/22;56;Middle Age;Web Designer III;Manufacturing;Mass Customer;N;No;11
1325;Ty;Belliard;Male;67;1968/08/25;58;Middle Age;Account Executive;Argiculture;High Net Worth;N;Yes;14
1326;Goddard;Tinn;Male;15;1966/02/23;28;Young Adult;Biostatistician III;Health;Affluent Customer;N;Yes;5
1327;Sarita;Khosa;Female;57;1995/11/25;43;Middle Age;Director of Sales;Property;Affluent Customer;N;No;6
1328;Stavro;Gargett;Male;19;1981/09/02;35;Young Adult;Budget/Accounting Analyst IV;IT;Mass Customer;N;Yes;6
1329;Wendy;Randlesome;Female;65;1989/07/15;39;Young Adult;Database Administrator IV;;Mass Customer;N;No;11
1330;Gery;Headrick;Male;20;1985/08/02;37;Young Adult;Technical Writer;;Affluent Customer;N;No;19
1331;Edward;Hawkwood;Male;12;1987/03/24;46;Middle Age;Tax Accountant;Telecommunications;High Net Worth;N;No;17
1332;Garek;De la Barre;Male;87;1978/05/01;51;Middle Age;Technical Writer;;Mass Customer;N;Yes;12
1333;Phillipp;McMonnies;Male;4;1973/08/23;26;Young Adult;Compensation Analyst;Financial Services;High Net Worth;N;No;9
1334;Cicily;Jenks;Female;72;1998/10/23;27;Young Adult;Senior Financial Analyst;Financial Services;Mass Customer;N;No;4
1335;Sibylla;Marlon;Female;57;1997/08/14;35;Young Adult;;Entertainment;Mass Customer;N;Yes;3
1336;Moise;Inde;Male;83;1989/03/13;36;Young Adult;Physical Therapy Assistant;;Mass Customer;N;Yes;15
1337;Damara;Wheatland;Female;15;1988/03/08;43;Middle Age;Structural Engineer;Health;Mass Customer;N;No;10
1338;Giuseppe;Tezure;Male;53;1980/11/24;45;Middle Age;Product Engineer;;High Net Worth;N;No;14
1339;Mariam;Guiel;Female;82;1978/12/09;46;Middle Age;Editor;IT;High Net Worth;N;No;14
1340;Crawford;Dreini;Male;16;1977/11/05;38;Young Adult;Statistician I;;High Net Worth;N;No;18
1341;Parry;Rigolle;Male;65;1986/05/18;62;Older Adult;Computer Systems Analyst I;Financial Services;Affluent Customer;N;No;15
1342;Barnett;Morville;Male;14;1962/04/11;44;Middle Age;;Retail;Affluent Customer;N;Yes;11
1343;Creight;Deery;Male;67;1979/12/10;28;Young Adult;Dental Hygienist;Health;High Net Worth;N;No;5
1344;Renelle;Tutin;Female;20;1995/11/02;64;Older Adult;Tax Accountant;Manufacturing;Mass Customer;N;No;4
1345;Jeth;Marien;Male;94;1960/09/11;54;Middle Age;Senior Sales Associate;Manufacturing;Mass Customer;N;No;12
1346;Woody;Dowthwaite;Male;9;1970/06/19;46;Middle Age;Administrative Assistant IV;Telecommunications;Mass Customer;N;No;19
1347;Leisha;Signoret;Female;14;1977/12/16;40;Middle Age;Help Desk Operator;Manufacturing;Mass Customer;N;Yes;14
1348;Lowe;Hinckes;Male;88;1984/04/10;27;Young Adult;VP Sales;;High Net Worth;N;No;13
1349;Curran;Gush;Male;83;1997/05/07;67;Older Adult;Electrical Engineer;Manufacturing;Affluent Customer;N;No;1
1350;Bing;Vicar;Male;10;1957/09/30;124;Elderly Adult;Staff Scientist;Retail;Mass Customer;N;Yes;8
1351;Lorettalorna;;;32;;69;Older Adult;Office Assistant IV;IT;High Net Worth;N;No;
1352;Jerald;Lesly;Male;53;1954/12/28;44;Middle Age;Electrical Engineer;Manufacturing;High Net Worth;N;No;18
1353;Phebe;Dockwra;Female;1;1980/03/31;24;Young Adult;Clinical Specialist;Health;Mass Customer;N;Yes;11
1354;Karee;Hyman;Female;0;2000/10/15;23;Young Adult;Analyst Programmer;Financial Services;Affluent Customer;N;No;2
1355;Isador;Hallitt;Male;37;2001/04/04;43;Middle Age;VP Quality Control;Property;Mass Customer;N;No;1
1356;Ofella;Walbrook;Female;12;1981/02/24;31;Young Adult;Account Representative I;;High Net Worth;N;No;13
1357;Waylin;Eassom;Male;69;1993/05/14;30;Young Adult;Research Nurse;Health;High Net Worth;N;No;6
1358;Gerome;Whittock;Male;8;1994/04/11;31;Young Adult;Dental Hygienist;Health;High Net Worth;N;No;6
1359;Estrella;Carwithen;Female;54;1993/02/24;54;Middle Age;Help Desk Technician;Retail;Mass Customer;N;No;6
1360;Maurice;Blas;Male;41;1970/07/04;59;Older Adult;Design Engineer;Manufacturing;Mass Customer;N;Yes;15
1361;Gradeigh;Saltmarshe;Male;56;1964/12/12;51;Middle Age;Professor;Manufacturing;Affluent Customer;N;No;19
1362;Giuditta;Dearlove;Female;20;1973/02/20;63;Older Adult;Account Executive;Manufacturing;Affluent Customer;N;Yes;15
1363;Boniface;Kivelhan;Male;7;1961/10/16;46;Middle Age;Associate Professor;Financial Services;Mass Customer;N;No;18
1364;Selby;Cabbell;Male;99;1978/04/20;32;Young Adult;Junior Executive;Manufacturing;Mass Customer;N;No;21
1365;Shurlocke;Pirie;Male;97;1992/04/19;50;Middle Age;Research Associate;Health;Mass Customer;N;No;3
1366;Zacharia;Rigler;Male;10;1974/06/30;51;Middle Age;Computer Systems Analyst IV;Retail;Affluent Customer;N;No;22
1367;Fredrika;Danielkiewicz;Female;63;1973/06/29;51;Middle Age;Internal Auditor;Retail;Mass Customer;N;No;18
1368;Aarika;Magog;Female;54;1973/04/14;30;Young Adult;;Property;Mass Customer;N;No;4
1369;Ilka;Allabush;Female;51;1994/05/08;38;Young Adult;Civil Engineer;Manufacturing;Mass Customer;N;Yes;6
1370;Chastity;Martinat;Female;44;1986/10/23;65;Older Adult;Computer Systems Analyst IV;Property;Mass Customer;N;No;18
1371;Aretha;Joscelyn;Female;39;1959/08/02;44;Middle Age;Design Engineer;Retail;Mass Customer;N;Yes;13
1372;Rockie;Wheldon;Male;44;1980/07/02;66;Older Adult;Computer Systems Analyst III;Manufacturing;Affluent Customer;N;No;17
1373;Shaylynn;Epsley;Female;3;1958/09/23;48;Middle Age;Director of Sales;Financial Services;Mass Customer;N;Yes;12
1374;Cleveland;Spilling;Male;76;1976/01/13;45;Middle Age;;Manufacturing;Mass Customer;N;No;8
1375;Archie;Van den Hof;Male;36;1978/12/07;58;Middle Age;Analog Circuit Design manager;Financial Services;Affluent Customer;N;No;18
